t	y1	y2
0.918	0.639969	0.353177
0.919	0.640322	0.352403
0.92	0.640674	0.35163
0.921	0.641026	0.350856
0.922	0.641376	0.350083
0.923	0.641726	0.34931
0.924	0.642075	0.348536
0.925	0.642423	0.347763
0.926	0.64277	0.34699
0.927	0.643117	0.346217
0.928	0.643463	0.345445
0.929	0.643808	0.344672
0.93	0.644152	0.3439
0.931	0.644495	0.343127
0.932	0.644838	0.342355
0.933	0.64518	0.341583
0.934	0.645521	0.340811
0.935	0.645862	0.340039
0.936	0.646201	0.339267
0.937	0.64654	0.338495
0.938	0.646878	0.337723
0.939	0.647216	0.336952
0.94	0.647552	0.336181
0.941	0.647888	0.335409
0.942	0.648223	0.334638
0.943	0.648557	0.333867
0.944	0.648891	0.333096
0.945	0.649224	0.332325
0.946	0.649556	0.331555
0.947	0.649887	0.330784
0.948	0.650217	0.330014
0.949	0.650547	0.329243
0.95	0.650876	0.328473
0.951	0.651204	0.327703
0.952	0.651531	0.326933
0.953	0.651858	0.326163
0.954	0.652183	0.325394
0.955	0.652508	0.324624
0.956	0.652833	0.323855
0.957	0.653156	0.323085
0.958	0.653479	0.322316
0.959	0.653801	0.321547
0.96	0.654122	0.320778
0.961	0.654442	0.32001
0.962	0.654762	0.319241
0.963	0.655081	0.318472
0.964	0.655399	0.317704
0.965	0.655716	0.316936
0.966	0.656033	0.316168
0.967	0.656348	0.3154
0.968	0.656663	0.314632
0.969	0.656978	0.313864
0.97	0.657291	0.313096
0.971	0.657604	0.312329
0.972	0.657916	0.311562
0.973	0.658227	0.310794
0.974	0.658537	0.310027
0.975	0.658847	0.309261
0.976	0.659156	0.308494
0.977	0.659464	0.307727
0.978	0.659771	0.306961
0.979	0.660078	0.306194
0.98	0.660384	0.305428
0.981	0.660689	0.304662
0.982	0.660993	0.303896
0.983	0.661297	0.30313
0.984	0.661599	0.302365
0.985	0.661901	0.301599
0.986	0.662203	0.300834
0.987	0.662503	0.300069
0.988	0.662803	0.299304
0.989	0.663102	0.298539
